ASV_24132	KC411376.1	97.436	195	5	0	1	195	3	197	8.97e-89	333
ASV_24134	KC411316.1	87.817	197	22	2	1	196	3	198	1.21e-57	230
ASV_24139	KC411316.1	90.576	191	18	0	1	191	3	193	7.18e-65	254
ASV_2415	AB561092.1	95.000	200	8	2	1	199	3	201	1.17e-82	313
ASV_24155	CAJVPT010015842.1	92.965	199	14	0	1	199	2214	2016	5.47e-76	291
ASV_24163	KC410946.1	94.000	200	12	0	1	200	3	202	7.03e-80	303
ASV_24164	KC411228.1	92.574	202	13	2	1	200	3	204	1.97e-75	289
ASV_24172	KC411316.1	86.802	197	24	2	1	196	3	198	2.62e-54	219
ASV_24181	KC411228.1	89.500	200	14	6	1	200	3	195	1.20e-62	246
ASV_24182	KC410946.1	85.789	190	18	6	1	184	3	189	1.59e-46	193
ASV_24185	KC410979.1	93.500	200	13	0	1	200	3	202	3.27e-78	298
ASV_24186	DQ900950.1	92.500	200	12	2	1	197	351	550	9.16e-74	283
ASV_24187	MH503961.1	93.158	190	11	2	8	196	1	189	4.26e-72	278
ASV_24188	KC411217.1	97.000	200	4	2	1	200	3	200	2.49e-89	335
ASV_24189	MH503961.1	93.158	190	11	2	8	196	1	189	4.26e-72	278
ASV_24193	KC411084.1	93.970	199	10	1	1	199	3	199	9.09e-79	300
ASV_24197	KC411433.1	98.000	200	4	0	1	200	3	202	3.20e-93	348
ASV_24198	KC166275.1	84.896	192	23	6	1	187	4	194	2.05e-45	189
ASV_24199	KC411217.1	92.929	198	14	0	1	198	3	200	1.97e-75	289
ASV_242	FR871340.1	99.500	200	1	0	1	200	747	548	3.18e-98	364
ASV_24200	KC411228.1	94.500	200	9	2	1	200	3	200	5.43e-81	307
ASV_24201	KC411376.1	96.517	201	6	1	1	200	3	203	3.22e-88	331
ASV_24206	KC411228.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_24217	FR871391.1	100.000	200	0	0	1	200	739	540	6.83e-100	370
ASV_24223	KC411217.1	94.271	192	11	0	1	192	3	194	4.23e-77	294
ASV_24227	KC411433.1	92.079	202	14	2	1	200	3	204	9.16e-74	283
ASV_24228	MH469469.1	98.010	201	3	1	1	200	761	961	3.20e-93	348
ASV_24229	KC411217.1	94.949	198	10	0	1	198	3	200	4.20e-82	311
ASV_2423	JX683745.1	99.500	200	1	0	1	200	39	238	3.18e-98	364
ASV_24230	JX096603.1	100.000	200	0	0	1	200	742	941	6.83e-100	370
ASV_24232	FR871391.1	96.517	201	4	3	1	199	739	540	1.16e-87	329
ASV_24234	KC410946.1	92.347	196	15	0	1	196	3	198	1.18e-72	279
ASV_24239	KC411296.1	90.452	199	16	3	1	197	3	200	1.54e-66	259
ASV_24242	KC411217.1	99.500	200	1	0	1	200	3	202	3.18e-98	364
ASV_24243	KC411316.1	88.021	192	21	2	1	191	3	193	1.57e-56	226
ASV_24244	KC411245.1	94.472	199	9	2	1	197	3	201	1.95e-80	305
ASV_24246	KC410898.1	90.957	188	16	1	1	188	3	189	2.58e-64	252
ASV_2426	DQ900950.1	93.500	200	13	0	1	200	351	550	3.27e-78	298
ASV_24278	FR692349.1	82.000	200	27	8	1	200	730	920	4.48e-37	161
ASV_24279	DQ900950.1	94.500	200	11	0	1	200	351	550	1.51e-81	309
ASV_24288	JX683753.1	82.051	195	26	7	1	194	40	226	5.79e-36	158
ASV_24291	MN384876.1	100.000	200	0	0	1	200	763	962	6.83e-100	370
ASV_24295	KC411316.1	97.500	200	5	0	1	200	3	202	1.49e-91	342
ASV_24296	FR871358.1	83.246	191	25	7	1	187	747	560	2.68e-39	169
ASV_24297	KC410946.1	93.532	201	11	1	1	199	3	203	3.27e-78	298
ASV_24306	HF970216.1	100.000	200	0	0	1	200	757	956	6.83e-100	370
ASV_24311	KC410946.1	92.462	199	15	0	1	199	3	201	2.55e-74	285
ASV_24323	KC411245.1	94.500	200	11	0	1	200	3	202	1.51e-81	309
ASV_2433	MT765653.1	100.000	200	0	0	1	200	794	993	6.83e-100	370
ASV_24330	MH503961.1	91.579	190	14	2	8	196	1	189	4.29e-67	261
ASV_24335	FR750012.1	98.000	200	4	0	1	200	742	941	3.20e-93	348
ASV_24337	KC411228.1	94.500	200	11	0	1	200	3	202	1.51e-81	309
ASV_2434	KC411114.1	95.025	201	8	2	1	200	3	202	3.25e-83	315
ASV_24345	KC411084.1	93.939	198	10	2	1	197	3	199	3.27e-78	298
ASV_24349	CAJVPU010003184.1	99.500	200	1	0	1	200	9048	9247	3.18e-98	364
ASV_24350	MH469473.1	89.286	196	21	0	1	196	732	927	1.20e-62	246
ASV_24351	MH469288.1	91.005	189	13	1	2	186	750	938	2.58e-64	252
ASV_24353	KT378077.1	97.980	198	4	0	1	198	735	932	4.14e-92	344
ASV_24355	MH469350.1	97.500	200	5	0	1	200	745	944	1.49e-91	342
ASV_24356	MG664367.1	98.500	200	3	0	1	200	727	926	6.88e-95	353
ASV_24357	KY114655.1	97.500	200	4	1	1	200	727	925	5.36e-91	340
ASV_24358	MH469471.1	94.500	200	11	0	1	200	738	937	1.51e-81	309
ASV_24359	LR731224.1	92.913	127	9	0	211	337	61	187	2.66e-44	185
ASV_24360	FR871391.1	97.500	200	5	0	1	200	739	540	1.49e-91	342
ASV_24361	KM207903.1	82.723	191	24	9	1	187	759	944	4.48e-37	161
ASV_24363	LR731224.1	92.913	127	9	0	211	337	61	187	2.66e-44	185
ASV_24364	KC515491.1	97.647	85	2	0	1	85	31	115	1.25e-32	147
ASV_24366	FR871391.1	94.000	200	12	0	1	200	739	540	7.03e-80	303
ASV_24367	FR871391.1	93.035	201	9	5	1	200	739	543	1.97e-75	289
ASV_24368	DQ900950.1	91.500	200	16	1	1	199	351	550	5.51e-71	274
ASV_24369	KC410946.1	94.059	202	10	2	1	200	3	204	1.95e-80	305
ASV_24370	KC411292.1	89.418	189	13	7	1	186	3	187	3.36e-58	231
ASV_24371	KC410946.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_24373	LR730766.1	92.308	130	8	2	212	340	78	206	9.56e-44	183
ASV_24374	KC411217.1	88.360	189	19	3	1	188	3	189	5.63e-56	224
ASV_24375	KC411316.1	87.368	190	23	1	1	190	3	191	9.42e-54	217
ASV_24377	KC411316.1	86.528	193	22	3	1	189	3	195	1.58e-51	209
ASV_24379	DQ900950.1	94.500	200	8	3	1	197	351	550	1.95e-80	305
ASV_24380	FR871391.1	99.000	200	2	0	1	200	739	540	1.48e-96	359
ASV_24382	FR871391.1	96.500	200	7	0	1	200	739	540	3.22e-88	331
ASV_24384	MH503961.1	94.792	192	10	0	8	199	1	192	9.09e-79	300
ASV_24386	FN547522.1	80.102	196	32	7	1	196	723	911	2.10e-30	139
ASV_24387	JQ029746.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_2439	KC411038.1	98.010	201	3	1	1	200	3	203	3.20e-93	348
ASV_24390	LC416118.1	100.000	130	0	0	211	340	207	336	5.59e-61	241
ASV_24391	FR871340.1	95.000	200	10	0	1	200	747	548	3.25e-83	315
ASV_24394	KC410946.1	96.500	200	7	0	1	200	3	202	3.22e-88	331
ASV_24395	KC410946.1	96.500	200	7	0	1	200	3	202	3.22e-88	331
ASV_24396	MH469358.1	85.417	192	24	4	1	191	787	975	1.23e-47	196
ASV_24397	HG995596.1	97.980	198	4	0	1	198	527	724	4.14e-92	344
ASV_24398	MT765667.1	100.000	200	0	0	1	200	731	930	6.83e-100	370
ASV_24399	KC410946.1	96.907	194	6	0	1	194	3	196	1.50e-86	326
ASV_24402	KC410979.1	96.500	200	7	0	1	200	3	202	3.22e-88	331
ASV_24403	KC411316.1	91.979	187	13	2	1	186	3	188	4.29e-67	261
ASV_24404	MH503961.1	97.927	193	4	0	8	200	1	193	2.49e-89	335
ASV_24409	MT765604.1	84.043	188	26	4	1	185	725	911	4.45e-42	178
ASV_24411	KC411316.1	88.542	192	21	1	1	192	3	193	3.36e-58	231
ASV_24412	FR871391.1	99.500	200	1	0	1	200	739	540	3.18e-98	364
ASV_24414	KC411217.1	86.528	193	18	5	1	187	3	193	2.04e-50	206
ASV_24415	MT765377.1	86.154	195	17	8	1	186	724	917	2.64e-49	202
ASV_24416	KC411217.1	86.010	193	19	5	1	187	3	193	9.49e-49	200
ASV_24417	FR871386.1	87.019	208	17	7	1	200	748	543	1.57e-56	226
ASV_24419	KC411217.1	95.455	198	9	0	1	198	3	200	9.03e-84	316
ASV_24425	FR871386.1	85.128	195	25	3	1	192	748	555	1.23e-47	196
ASV_24427	MG664508.1	90.991	111	6	4	1	108	882	991	1.25e-32	147
ASV_2443	KC410898.1	87.234	188	22	2	1	187	3	189	1.22e-52	213
ASV_24435	MT765587.1	100.000	200	0	0	1	200	792	991	6.83e-100	370
ASV_24438	MT765481.1	98.974	195	2	0	1	195	767	961	8.90e-94	350
ASV_2444	KC411193.1	84.656	189	19	5	1	180	3	190	1.24e-42	180
ASV_24442	KC411292.1	89.947	189	14	5	1	187	3	188	2.01e-60	239
ASV_24448	KC411376.1	96.923	195	6	0	1	195	3	197	4.17e-87	327
ASV_24451	MF542290.1	100.000	200	0	0	1	200	728	927	6.83e-100	370
ASV_24452	LT993069.1	98.462	130	2	0	211	340	256	385	1.21e-57	230
ASV_24456	AY639352.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24457	KC410928.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_2446	KC411135.1	90.256	195	19	0	1	195	3	197	2.00e-65	255
ASV_24461	MH469469.1	98.000	200	4	0	1	200	761	960	3.20e-93	348
ASV_24464	MT765637.1	83.505	194	18	8	1	181	798	990	2.68e-39	169
ASV_2447	KC411264.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24471	FR871391.1	97.500	200	5	0	1	200	739	540	1.49e-91	342
ASV_24472	KC411217.1	93.434	198	13	0	1	198	3	200	4.23e-77	294
ASV_24473	KC411217.1	93.434	198	13	0	1	198	3	200	4.23e-77	294
ASV_24474	KC411217.1	93.434	198	13	0	1	198	3	200	4.23e-77	294
ASV_24478	KC411217.1	93.434	198	13	0	1	198	3	200	4.23e-77	294
ASV_24481	DQ900950.1	94.118	204	8	4	1	200	351	554	5.43e-81	307
ASV_24482	KC411316.1	90.674	193	18	0	1	193	3	195	5.55e-66	257
ASV_24485	KC411433.1	95.500	200	9	0	1	200	3	202	6.98e-85	320
ASV_24487	AY639352.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24495	DQ900950.1	96.500	200	6	1	1	199	351	550	1.16e-87	329
ASV_24496	KC411135.1	90.256	195	19	0	1	195	3	197	2.00e-65	255
ASV_24497	HE858402.1	96.277	188	7	0	1	188	3	190	1.51e-81	309
ASV_24498	KC411228.1	95.000	200	9	1	1	200	3	201	1.17e-82	313
ASV_24499	KC411228.1	92.386	197	13	2	1	197	3	197	1.18e-72	279
ASV_24500	KC411228.1	91.457	199	15	1	1	197	3	201	1.98e-70	272
ASV_24505	FR871391.1	88.265	196	22	1	1	195	739	544	9.36e-59	233
ASV_24507	HE858401.1	95.408	196	9	0	1	196	3	198	1.17e-82	313
ASV_24508	KC411217.1	99.500	200	1	0	1	200	3	202	3.18e-98	364
ASV_24509	KC411217.1	99.500	200	1	0	1	200	3	202	3.18e-98	364
ASV_24510	AB561111.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24511	KC411217.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24512	KC411217.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24513	KC411217.1	93.970	199	12	0	1	199	3	201	2.53e-79	302
ASV_24514	KC411217.1	98.500	200	3	0	1	200	3	202	6.88e-95	353
ASV_24516	KC411217.1	99.500	200	1	0	1	200	3	202	3.18e-98	364
ASV_24517	FR871391.1	88.776	196	21	1	1	195	739	544	2.01e-60	239
ASV_24519	KC411245.1	94.527	201	10	1	1	200	3	203	1.51e-81	309
ASV_24522	MG664367.1	98.000	200	4	0	1	200	727	926	3.20e-93	348
ASV_24523	KC411135.1	90.000	200	19	1	1	200	3	201	5.55e-66	257
ASV_24524	KC411084.1	94.500	200	9	1	1	200	3	200	5.43e-81	307
ASV_24526	MT765554.1	99.500	200	1	0	1	200	731	930	3.18e-98	364
ASV_24527	KC411228.1	95.500	200	7	2	1	200	3	200	2.51e-84	318
ASV_24528	KC411228.1	95.000	200	8	2	1	200	3	200	1.17e-82	313
ASV_24529	KC410898.1	90.957	188	16	1	1	188	3	189	2.58e-64	252
ASV_2453	FR871339.1	93.500	200	13	0	1	200	747	548	3.27e-78	298
ASV_24530	KC411228.1	95.000	200	8	2	1	200	3	200	1.17e-82	313
ASV_24532	KC411292.1	85.027	187	19	5	1	180	3	187	3.44e-43	182
ASV_24533	FR871391.1	92.513	187	14	0	1	187	739	553	2.56e-69	268
ASV_24535	DQ900950.1	88.947	190	21	0	1	190	351	540	2.60e-59	235
ASV_24537	HE858402.1	96.196	184	7	0	1	184	3	186	2.53e-79	302
ASV_24539	FR871391.1	88.265	196	22	1	1	195	739	544	9.36e-59	233
ASV_24541	JF519527.1	88.462	130	15	0	211	340	1155	1284	5.79e-36	158
ASV_24544	HE858402.1	95.135	185	9	0	1	185	3	187	1.52e-76	292
ASV_24546	FR871391.1	95.000	200	10	0	1	200	739	540	3.25e-83	315
ASV_24551	FR871391.1	98.000	200	4	0	1	200	739	540	3.20e-93	348
ASV_24553	KC411217.1	88.649	185	21	0	1	185	3	187	1.57e-56	226
ASV_24554	CAJVPT010015842.1	91.919	198	16	0	1	198	2214	2017	4.26e-72	278
ASV_24555	KC411245.1	92.462	199	12	2	1	199	3	198	3.29e-73	281
ASV_24556	KC411228.1	94.500	200	9	2	1	200	3	200	5.43e-81	307
ASV_24557	MT765298.1	100.000	200	0	0	1	200	718	917	6.83e-100	370
ASV_24558	KC411217.1	96.257	187	7	0	1	187	3	189	5.43e-81	307
ASV_24561	AB561129.1	81.000	200	24	10	1	196	3	192	1.25e-32	147
ASV_24563	FR871391.1	100.000	200	0	0	1	200	739	540	6.83e-100	370
ASV_24564	FR871340.1	93.500	200	13	0	1	200	747	548	3.27e-78	298
ASV_24565	MH503961.1	91.192	193	15	2	8	199	1	192	4.29e-67	261
ASV_24566	FR871391.1	100.000	200	0	0	1	200	739	540	6.83e-100	370
ASV_24567	KC410946.1	94.500	200	10	1	1	200	3	201	5.43e-81	307
ASV_24568	KY242688.1	99.500	200	1	0	1	200	855	1054	3.18e-98	364
ASV_24569	HE858401.1	95.408	196	9	0	1	196	3	198	1.17e-82	313
ASV_2457	KF849627.1	100.000	200	0	0	1	200	841	1040	6.83e-100	370
ASV_24576	KC410946.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_24578	KC410946.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_24579	KC410946.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_2458	KC411316.1	99.000	200	2	0	1	200	3	202	1.48e-96	359
ASV_24580	KC410946.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_24581	KJ484694.1	99.500	200	1	0	1	200	715	914	3.18e-98	364
ASV_24582	KC411228.1	95.000	200	10	0	1	200	3	202	3.25e-83	315
ASV_24583	FR871391.1	86.802	197	25	1	1	196	739	543	2.62e-54	219
ASV_24585	KC411292.1	85.561	187	25	2	1	187	3	187	4.41e-47	195
ASV_24589	AB665521.1	95.939	197	5	2	1	197	3	196	9.03e-84	316
ASV_24595	KC411228.1	96.500	200	7	0	1	200	3	202	3.22e-88	331
ASV_24599	FR871391.1	100.000	200	0	0	1	200	739	540	6.83e-100	370
ASV_246	FR871391.1	99.000	200	2	0	1	200	739	540	1.48e-96	359
ASV_24600	FR871391.1	100.000	200	0	0	1	200	739	540	6.83e-100	370
ASV_24609	FR865449.1	87.200	125	12	4	1	125	703	823	2.10e-30	139
ASV_24611	KC410898.1	90.426	188	17	1	1	188	3	189	1.20e-62	246
ASV_24613	FR871391.1	96.020	201	5	3	1	200	739	541	5.40e-86	324
ASV_24615	FR871391.1	95.980	199	8	0	1	199	739	541	5.40e-86	324
ASV_24616	KC410946.1	91.837	196	16	0	1	196	3	198	5.51e-71	274
ASV_24617	KC410946.1	92.347	196	15	0	1	196	3	198	1.18e-72	279
ASV_24621	FR871391.1	97.000	200	6	0	1	200	739	540	6.93e-90	337
ASV_24629	KC411185.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24631	HE775291.1	97.500	200	5	0	1	200	812	1011	1.49e-91	342
ASV_24633	KC411235.1	100.000	186	0	0	1	186	3	188	4.14e-92	344
ASV_24637	FR871340.1	89.848	197	20	0	1	197	747	551	7.18e-65	254
ASV_24639	JF439133.1	83.417	199	20	10	1	189	779	974	2.07e-40	172
ASV_24657	KC411228.1	87.685	203	22	3	1	200	3	205	9.36e-59	233
ASV_24658	MT765637.1	100.000	200	0	0	1	200	798	997	6.83e-100	370
ASV_24669	FR871391.1	98.000	200	4	0	1	200	739	540	3.20e-93	348
ASV_24674	KC411316.1	88.021	192	21	2	1	191	3	193	1.57e-56	226
ASV_24676	KC411433.1	96.500	200	7	0	1	200	3	202	3.22e-88	331
ASV_2468	FR871386.1	98.500	200	3	0	1	200	748	549	6.88e-95	353
ASV_2469	HE858402.1	96.809	188	6	0	1	188	3	190	3.25e-83	315
ASV_24705	KC515461.1	86.813	182	17	4	1	175	31	212	1.23e-47	196
ASV_24709	KC411433.1	91.500	200	14	3	1	199	3	200	1.98e-70	272
ASV_2471	MH503961.1	94.764	191	10	0	8	198	1	191	3.27e-78	298
ASV_24712	FR871391.1	90.500	200	19	0	1	200	739	540	3.32e-68	265
ASV_24715	FR871391.1	95.500	200	9	0	1	200	739	540	6.98e-85	320
ASV_24718	KC411217.1	91.457	199	14	3	1	199	3	198	7.13e-70	270
ASV_24719	KC411217.1	91.457	199	14	3	1	199	3	198	7.13e-70	270
ASV_24721	KC411376.1	96.923	195	6	0	1	195	3	197	4.17e-87	327
ASV_24724	MT765464.1	98.500	200	3	0	1	200	777	976	6.88e-95	353
ASV_24725	KC410946.1	96.020	201	7	1	1	200	3	203	1.50e-86	326
ASV_24726	JX683758.1	82.514	183	28	3	1	180	39	220	5.79e-36	158
ASV_24731	AB369726.1	99.500	200	1	0	1	200	3	202	3.18e-98	364
ASV_24733	KC411245.1	94.527	201	10	1	1	200	3	203	1.51e-81	309
ASV_24734	KF849654.1	91.919	198	14	2	1	198	915	1110	1.53e-71	276
ASV_24736	FR871391.1	97.500	200	5	0	1	200	739	540	1.49e-91	342
ASV_2474	KC411316.1	92.268	194	14	1	1	194	3	195	5.51e-71	274
ASV_24740	KC410979.1	88.119	202	21	2	1	199	3	204	7.23e-60	237
ASV_24741	KC515491.1	82.979	188	22	9	1	180	31	216	4.48e-37	161
ASV_24749	AB610833.1	80.928	194	31	6	1	192	3	192	3.49e-33	148
ASV_24750	AJ854575.1	99.500	200	1	0	1	200	8	207	3.18e-98	364
ASV_24751	FR871391.1	98.000	200	4	0	1	200	739	540	3.20e-93	348
ASV_24755	FR871386.1	97.500	200	5	0	1	200	748	549	1.49e-91	342
ASV_24756	FR871391.1	97.000	200	6	0	1	200	739	540	6.93e-90	337
ASV_24759	MH503961.1	93.750	192	12	0	8	199	1	192	1.97e-75	289
ASV_24760	KC411217.1	94.000	200	10	2	1	200	3	200	2.53e-79	302
ASV_24761	KF849645.1	84.896	192	22	7	1	190	801	987	7.39e-45	187
ASV_24763	MG664367.1	99.000	200	2	0	1	200	727	926	1.48e-96	359
ASV_2477	KC166275.1	84.021	194	20	8	1	186	4	194	1.60e-41	176
ASV_24771	MG664504.1	86.290	124	16	1	1	123	801	924	9.76e-29	134
ASV_24784	FR871391.1	94.500	200	10	1	1	200	739	541	5.43e-81	307
ASV_24785	FR871391.1	98.492	199	3	0	1	199	739	541	2.48e-94	351
ASV_24786	FR865451.1	80.928	194	31	5	1	194	725	912	3.49e-33	148
ASV_24787	FR865444.1	88.083	193	20	3	1	191	737	928	1.57e-56	226
ASV_24789	FR871391.1	94.000	200	12	0	1	200	739	540	7.03e-80	303
ASV_24799	CAJVPT010015842.1	90.000	200	18	2	1	199	2214	2016	5.55e-66	257
ASV_248	KC411316.1	86.667	195	24	2	1	194	3	196	3.39e-53	215
ASV_2480	MT765661.1	87.817	197	12	11	1	192	822	1011	7.28e-55	220
ASV_24801	DQ900950.1	95.000	200	7	1	1	197	351	550	4.20e-82	311
ASV_24818	AJ972467.1	100.000	200	0	0	1	200	709	908	6.83e-100	370
ASV_2482	AB935548.1	82.741	197	25	7	1	195	3	192	9.62e-39	167
ASV_24833	KC411316.1	87.047	193	22	3	1	192	3	193	3.39e-53	215
ASV_24853	KC410946.1	95.000	200	10	0	1	200	3	202	3.25e-83	315
ASV_24865	KC410874.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24870	KJ701477.1	100.000	81	0	0	211	291	664	744	9.69e-34	150
ASV_24872	KJ701477.1	92.500	200	15	0	1	200	672	871	7.08e-75	287
ASV_24874	OL442704.1	100.000	200	0	0	1	200	18	217	6.83e-100	370
ASV_24877	MT765377.1	86.631	187	15	8	1	178	724	909	3.41e-48	198
ASV_24880	KC411135.1	93.000	200	14	0	1	200	3	202	1.52e-76	292
ASV_2489	MH503961.1	94.271	192	11	0	8	199	1	192	4.23e-77	294
ASV_24894	FR871386.1	98.500	200	3	0	1	200	748	549	6.88e-95	353
ASV_24898	FR750153.1	82.653	196	25	8	1	195	713	900	3.46e-38	165
ASV_2490	FR871386.1	93.500	200	13	0	1	200	748	549	3.27e-78	298
ASV_24908	MH503961.1	94.819	193	8	2	8	199	1	192	9.09e-79	300
ASV_24909	FR871391.1	97.500	200	5	0	1	200	739	540	1.49e-91	342
ASV_24910	KJ850201.1	88.000	125	11	4	1	125	754	874	4.51e-32	145
ASV_24912	KC411217.1	93.434	198	13	0	1	198	3	200	4.23e-77	294
ASV_2493	KC410946.1	94.000	200	12	0	1	200	3	202	7.03e-80	303
ASV_24938	DQ900950.1	94.000	200	9	3	1	197	351	550	9.09e-79	300
ASV_24939	FR871391.1	100.000	200	0	0	1	200	739	540	6.83e-100	370
ASV_2494	AJ972466.1	88.144	194	21	1	1	192	715	908	1.21e-57	230
ASV_24940	MH503961.1	90.110	182	12	4	8	184	1	181	3.36e-58	231
ASV_24944	KC411228.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_24946	HE858401.1	89.474	190	20	0	1	190	3	192	5.59e-61	241
ASV_24949	KC411433.1	86.555	119	14	2	1	117	3	121	1.26e-27	130
ASV_24950	HE858401.1	89.785	186	19	0	1	186	3	188	2.01e-60	239
ASV_2496	KC411316.1	87.047	193	22	3	1	192	3	193	3.39e-53	215
ASV_24961	FR871391.1	98.500	200	3	0	1	200	739	540	6.88e-95	353
ASV_24963	FR871340.1	95.000	200	10	0	1	200	747	548	3.25e-83	315
ASV_24973	KC515461.1	89.071	183	18	2	1	182	31	212	1.57e-56	226
ASV_24974	LR731209.1	96.154	130	5	0	211	340	76	205	1.22e-52	213
ASV_24976	KC411316.1	88.298	188	17	5	1	185	3	188	7.28e-55	220
ASV_24977	KC410946.1	92.347	196	15	0	1	196	3	198	1.18e-72	279
ASV_24979	KC411316.1	97.500	200	5	0	1	200	3	202	1.49e-91	342
ASV_2498	MH503961.1	92.708	192	14	0	8	199	1	192	4.26e-72	278
ASV_24980	KC411316.1	97.500	200	5	0	1	200	3	202	1.49e-91	342
ASV_24986	KC515461.1	87.634	186	16	6	1	183	31	212	1.58e-51	209
ASV_24991	KC411376.1	87.560	209	17	6	1	200	3	211	9.36e-59	233
ASV_24995	KC410928.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_24996	KC411316.1	90.777	206	13	2	1	200	3	208	7.13e-70	270
ASV_25	FR871391.1	97.500	200	5	0	1	200	739	540	1.49e-91	342
ASV_2502	KC411151.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_25026	KC411433.1	94.048	84	5	0	1	84	3	86	4.54e-27	128
ASV_2503	DQ900950.1	95.025	201	8	2	1	200	351	550	3.25e-83	315
ASV_25033	KC410946.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_25036	FR871363.1	99.000	200	2	0	1	200	747	548	1.48e-96	359
ASV_25037	JX096578.1	99.000	200	2	0	1	200	723	922	1.48e-96	359
ASV_25047	KC411228.1	96.000	200	8	0	1	200	3	202	1.50e-86	326
ASV_2505	KX355821.1	82.723	191	28	5	1	189	727	914	3.46e-38	165
ASV_2506	FR871386.1	92.821	195	14	0	1	195	748	554	9.16e-74	283
ASV_25065	KC411228.1	89.000	200	15	5	1	200	3	195	5.59e-61	241
ASV_25072	MH503961.1	93.158	190	11	2	8	196	1	189	4.26e-72	278
ASV_25073	MH503961.1	93.158	190	11	2	8	196	1	189	4.26e-72	278
ASV_25074	MH503961.1	92.632	190	12	2	8	196	1	189	1.98e-70	272
ASV_25079	CAJVPT010015842.1	91.919	198	16	0	1	198	2214	2017	4.26e-72	278
ASV_2509	KC411245.1	90.955	199	14	3	1	198	3	198	3.32e-68	265
ASV_25092	KC515461.1	93.220	118	8	0	1	118	31	148	5.75e-41	174
ASV_25094	KC411245.1	95.980	199	8	0	1	199	3	201	5.40e-86	324
ASV_25095	KC411228.1	94.500	200	9	2	1	200	3	200	5.43e-81	307
ASV_25108	FR871339.1	90.674	193	16	1	1	191	747	555	2.00e-65	255
ASV_2511	KC410946.1	92.347	196	15	0	1	196	3	198	1.18e-72	279
ASV_25116	DQ900950.1	95.500	200	6	3	1	197	351	550	9.03e-84	316
ASV_25119	KC411217.1	94.472	199	11	0	1	199	3	201	5.43e-81	307
ASV_25120	MH503961.1	91.444	187	14	1	8	192	1	187	2.00e-65	255
ASV_25121	FR871363.1	95.025	201	9	1	1	200	747	547	3.25e-83	315
ASV_25122	KC411217.1	93.939	198	12	0	1	198	3	200	9.09e-79	300
ASV_25124	FR871363.1	95.025	201	9	1	1	200	747	547	3.25e-83	315
ASV_25130	FR871363.1	95.025	201	7	3	1	199	747	548	1.17e-82	313
ASV_25138	MT765653.1	99.500	200	1	0	1	200	794	993	3.18e-98	364
ASV_25144	KC411217.1	85.405	185	26	1	1	184	3	187	5.71e-46	191
ASV_25147	KC411084.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_25148	KC411084.1	99.500	200	1	0	1	200	3	202	3.18e-98	364
ASV_25149	AB561129.1	97.396	192	5	0	1	192	3	194	4.17e-87	327
ASV_25155	KC411376.1	96.000	200	6	2	1	200	3	200	5.40e-86	324
ASV_25171	KC515461.1	89.076	119	11	2	1	119	31	147	1.25e-32	147
ASV_25178	KC515564.1	86.634	202	24	2	1	200	31	231	7.28e-55	220
ASV_25193	MH469469.1	87.766	188	21	2	1	187	761	947	2.62e-54	219
ASV_25198	JX122774.1	83.092	207	23	10	1	199	3	205	4.45e-42	178
ASV_25199	KC515461.1	97.872	188	2	2	1	187	31	217	5.40e-86	324
ASV_252	FR871391.1	91.542	201	14	2	1	200	739	541	5.51e-71	274
ASV_25205	FR871340.1	85.938	192	21	6	1	190	747	560	9.49e-49	200
ASV_2521	FR871386.1	96.000	200	8	0	1	200	748	549	1.50e-86	326
ASV_25212	KC411188.1	100.000	200	0	0	1	200	3	202	6.83e-100	370
ASV_25213	FR865449.1	88.800	125	10	4	1	125	703	823	9.69e-34	150
ASV_25219	KT378096.1	99.500	200	1	0	1	200	721	920	3.18e-98	364
ASV_2522	KC411135.1	92.000	200	15	1	1	200	3	201	1.18e-72	279
ASV_25220	MT765495.1	99.500	200	1	0	1	200	710	909	3.18e-98	364
ASV_25224	KC411296.1	89.000	200	16	4	1	195	3	201	1.55e-61	243
ASV_25228	KC410946.1	96.500	200	7	0	1	200	3	202	3.22e-88	331
